495.0,493.73123,492.4485,491.1488,489.82895,488.48514,487.1131,485.70792,484.26443,482.7778,481.2439,479.6596,478.02295,476.33316,474.5907,472.7974,470.95624,469.07135,467.14743,465.18906,463.2003,461.18448,459.1444,457.08228,455.0
495.0,493.73386,492.45386,491.15735,489.84113,488.50143,487.13403,485.73376,484.2949,482.81207,481.2809,479.6982,478.06192,476.37122,474.62656,472.82977,470.98413,469.09415,467.16525,465.20248,463.21002,461.1912,459.1486,457.0843,455.0
495.0,493.73892,492.4643,491.17404,489.86496,488.53348,487.1757,485.7859,484.35666,482.88165,481.3561,479.77664,478.14114,476.44864,474.69952,472.89557,471.04037,469.13956,467.2003,465.22858,463.2288,461.20404,459.1566,457.08813,455.0
495.0,493.74612,492.47894,491.1979,489.89948,488.57996,487.2373,485.86508,484.45154,482.98883,481.4719,479.8974,478.26318,476.56808,474.81216,472.99704,471.1263,469.20703,467.25104,465.26566,463.25513,461.22192,459.16766,457.0934,455.0
495.0,493.75537,492.49594,491.22772,489.94336,488.63776,487.31647,485.9734,484.58307,483.13727,481.6319,480.06418,478.4319,476.7336,474.9689,473.13843,471.24463,469.29465,467.31424,465.31073,463.28665,461.24313,459.18076,457.09967,455.0
495.0,493.7681,492.51044,491.26218,489.99692,488.6995,487.40552,486.11685,484.75763,483.3324,481.84103,480.28174,478.6523,476.95084,475.1761,473.3273,471.40274,469.39597,467.38354,465.359,463.32004,461.26547,459.19443,457.10617,455.0
495.0,493.74545,492.45404,491.25208,490.02078,488.74612,487.47766,486.22083,484.88748,483.48227,482.00586,480.4564,478.83087,477.12646,475.34152,473.4751,471.52512,469.4858,467.4477,465.40424,463.35135,461.28635,459.2072,457.11224,455.0
495.0,493.69824,492.24686,491.2099,490.02637,488.77502,487.52676,486.29147,484.97864,483.59207,482.13168,480.5942,478.9745,477.26788,475.47263,473.58954,471.61874,469.55704,467.49973,465.44125,463.377,461.3034,459.2176,457.11716,455.0
495.0,493.7387,492.4476,491.25336,490.03824,488.78943,487.55154,486.32996,485.0332,483.66455,482.22266,480.70145,479.09128,477.3831,475.57562,473.67465,471.68503,469.60632,467.53525,465.46628,463.3942,461.31467,459.2243,457.12027,455.0
495.0,493.74768,492.49005,491.25638,490.0222,488.78156,487.5487,486.33405,485.0494,483.69925,482.28113,480.78494,479.19238,477.4828,475.65616,473.73126,471.72195,469.63025,467.551,465.47668,463.40085,461.31866,459.2264,457.12112,455.0
495.0,493.75067,492.49722,491.24872,490.00125,488.7546,487.51636,486.29858,485.02103,483.691,482.30612,480.85226,479.2969,477.58472,475.71878,473.755,471.72275,469.62396,467.544,465.4707,463.39594,461.31464,459.2233,457.1193,455.0
495.0,493.7465,492.48822,491.22867,489.9682,488.70792,487.45227,486.21335,484.93494,483.62692,482.28867,480.9088,479.44482,477.7253,475.76285,473.72968,471.67145,469.581,467.5126,465.4483,463.37967,461.3025,459.2145,457.11426,455.0
495.0,493.7407,492.47794,491.21228,489.94415,488.67413,487.40262,486.12967,484.84528,483.54922,482.24188,480.9244,479.6011,477.87616,475.7615,473.6632,471.59387,469.53445,467.48273,465.42813,463.36523,461.29156,459.20618,457.10892,455.0
495.0,493.7395,492.47552,491.20847,489.93875,488.6668,487.39307,486.1176,484.83246,483.53766,482.2335,480.9206,479.6013,477.86758,475.722,473.59662,471.544,469.50638,467.4688,465.4218,463.36252,461.29037,459.2056,457.1086,455.0
495.0,493.7379,492.4723,491.2034,489.9316,488.65738,487.38123,486.10367,484.81772,483.5238,482.222,480.91132,479.59006,477.83673,475.639,473.43436,471.4566,469.46826,467.45438,465.4176,463.3623,461.29138,459.20663,457.1092,455.0
495.0,493.73605,492.46844,491.19733,489.923,488.64594,487.36676,486.08658,484.79926,483.50613,482.2075,480.90082,479.58032,477.8112,475.53925,473.02203,471.35767,469.44617,467.45303,465.42188,463.36746,461.2958,459.20972,457.11075,455.0
495.0,493.734,492.46417,491.19052,489.9132,488.63257,487.34937,486.0651,484.7749,483.48227,482.18933,480.8922,479.5848,477.8452,475.659,473.46075,471.48538,469.49646,467.47995,465.4393,463.3796,461.3042,459.21503,457.11334,455.0
